,,,0.001030961,-0.001678783,0.000647842,1&2,1&3,2&3,,,,
-0.068741,-0.00064361,0.069384,-0.069771961,0.001035173,0.068736158,-7.22E-05,-0.004795857,7.12E-05,,,,
0.091315,-0.072421,-0.018894,0.090284039,-0.070742217,-0.019541842,-0.006386893,-0.001764316,0.001382433,,,,
0.050757,-0.0014209,-0.049336,0.049726039,0.000257883,-0.049983842,1.28E-05,-0.002485499,-1.29E-05,,,,
0.036266,-0.062334,0.026067,0.035235039,-0.060655217,0.025419158,-0.002137189,0.000895645,-0.001541805,,,,
-0.042931,-0.093524,0.13645,-0.043961961,-0.091845217,0.135802158,0.004037696,-0.005970129,-0.012472779,,,,
-0.10561,-0.023135,0.12875,-0.106640961,-0.021456217,0.128102158,0.002288112,-0.013660937,-0.002748588,,,,
-0.017228,-0.20693,0.22415,-0.018258961,-0.205251217,0.223502158,0.003747674,-0.004080917,-0.04587409,,,,
0.010005,0.022741,-0.032747,0.008974039,0.024419783,-0.033394842,0.000219144,-0.000299687,-0.000815495,,,,
0.037632,0.10038,-0.13801,0.036601039,0.102058783,-0.138657842,0.003735458,-0.005075021,-0.014151251,,,,
-0.17697,0.055495,0.12148,-0.178000961,0.057173783,0.120832158,-0.010176988,-0.02150824,0.006908432,,,,
0.005605,0.10812,-0.11373,0.004574039,0.109798783,-0.114377842,0.000502224,-0.000523169,-0.012558548,,,,
-0.10602,0.18372,-0.077695,-0.107050961,0.185398783,-0.078342842,-0.019847118,0.008386677,-0.014524668,,,,
-0.023264,-0.019958,0.043222,-0.024294961,-0.018279217,0.042574158,0.000444093,-0.001034337,-0.000778222,,,,
0.13007,-0.22088,0.090812,0.129039039,-0.219201217,0.090164158,-0.028285514,0.011634696,-0.019764093,,,,
-0.067056,-0.076694,0.14375,-0.068086961,-0.075015217,0.143102158,0.005107558,-0.009743391,-0.010734839,,,,
-0.010668,0.027566,-0.016898,-0.011698961,0.029244783,-0.017545842,-0.000342134,0.000205268,-0.000513124,,,,
0.12831,0.013906,-0.14222,0.127279039,0.015584783,-0.142867842,0.001983616,-0.018184082,-0.002226564,,,,
0.025425,-0.065497,0.040073,0.024394039,-0.063818217,0.039425158,-0.001556784,0.000961739,-0.002516043,,,,
-0.010963,0.045927,-0.034964,-0.011993961,0.047605783,-0.035611842,-0.000570982,0.000427127,-0.00169533,,,,
0.31473,-0.10262,-0.21211,0.313699039,-0.100941217,-0.212757842,-0.031665163,-0.066741931,0.021476035,,,,
-0.022289,0.093439,-0.07115,-0.023319961,0.095117783,-0.071797842,-0.002218143,0.001674323,-0.006829252,,,,
-0.061992,0.22525,-0.16326,-0.063022961,0.226928783,-0.163907842,-0.014301724,0.010329957,-0.037195407,,,,
-0.05449,0.056042,-0.0015515,-0.055520961,0.057720783,-0.002199342,-0.003204713,0.00012211,-0.000126948,,,,
-0.0077775,0.074192,-0.066415,-0.008808461,0.075870783,-0.067062842,-0.000668305,0.00059072,-0.00508811,,,,
0.024029,0.041894,-0.065923,0.022998039,0.043572783,-0.066570842,0.001002089,-0.001530999,-0.002900677,,,,
0.068728,-0.017757,-0.050971,0.067697039,-0.016078217,-0.051618842,-0.001088448,-0.003494443,0.000829939,,,,
-0.082049,-0.061506,0.14356,-0.083079961,-0.059827217,0.142912158,0.004970443,-0.011873136,-0.008550037,,,,
-0.063219,0.061898,0.0013212,-0.064249961,0.063576783,0.000673358,-0.004084806,-4.33E-05,4.28E-05,,,,
-0.072456,0.068914,0.0035423,-0.073486961,0.070592783,0.002894458,-0.005187649,-0.000212705,0.000204328,,,,
-0.10585,0.039505,0.066345,-0.106880961,0.041183783,0.065697158,-0.004401762,-0.007021775,0.002705658,,,,
0.099583,-0.12074,0.02116,0.098552039,-0.119061217,0.020512158,-0.011733726,0.002021515,-0.002442202,,,,
0.063897,0.015148,-0.079046,0.062866039,0.016826783,-0.079693842,0.001057833,-0.005010036,-0.001340991,,,,
0.10915,-0.084443,-0.024707,0.108119039,-0.082764217,-0.025354842,-0.008948388,-0.002741341,0.002098474,,,,
-0.10857,0.039234,0.069338,-0.109600961,0.040912783,0.068690158,-0.00448408,-0.007528507,0.002810306,,,,
-0.07022,0.073934,-0.0037135,-0.071250961,0.075612783,-0.004361342,-0.005387483,0.00031075,-0.000329773,,,,
0.080893,-0.064149,-0.016744,0.079862039,-0.062470217,-0.017391842,-0.004988999,-0.001388948,0.001086472,,,,
-0.011783,-0.021764,0.033548,-0.012813961,-0.020085217,0.032900158,0.000257371,-0.000421581,-0.000660807,,,,
-0.12305,0.1277,-0.0046443,-0.124080961,0.129378783,-0.005292142,-0.016053444,0.000656654,-0.000684691,,,,
0.091034,-0.098901,0.0078674,0.090003039,-0.097222217,0.007219558,-0.008750295,0.000649782,-0.000701901,,,,
-0.046376,0.05041,-0.0040342,-0.047406961,0.052088783,-0.004682042,-0.002469371,0.000221961,-0.000243882,,,,
0.026184,-0.085656,0.059472,0.025153039,-0.083977217,0.058824158,-0.002112282,0.001479606,-0.004939889,,,,
-0.15036,0.11799,0.032366,-0.151390961,0.119668783,0.031718158,-0.018116772,-0.004801842,0.003795673,,,,
-0.012564,-0.030845,0.043409,-0.013594961,-0.029166217,0.042761158,0.000396514,-0.000581336,-0.001247181,,,,
0.10917,-0.11371,0.0045389,0.108139039,-0.112031217,0.003891058,-0.012114948,0.000420775,-0.00043592,,,,
-0.075349,0.098146,-0.022797,-0.076379961,0.099824783,-0.023444842,-0.007624613,0.001790716,-0.002340376,,,,
0.018985,-0.085759,0.066774,0.017954039,-0.084080217,0.066126158,-0.00150958,0.001187232,-0.005559902,,,,
-0.028831,-0.0028474,0.031679,-0.029861961,-0.001168617,0.031031158,3.49E-05,-0.000926651,-3.63E-05,,,,
-0.025511,0.1122,-0.086689,-0.026541961,0.113878783,-0.087336842,-0.003022566,0.002318091,-0.009945813,,,,
0.1543,-0.10938,-0.044917,0.153269039,-0.107701217,-0.045564842,-0.016507262,-0.00698368,0.004907389,,,,
0.015503,-0.12849,0.11299,0.014472039,-0.126811217,0.112342158,-0.001835217,0.00162582,-0.014246246,,,,
0.0088125,-0.0035836,-0.0052289,0.007781539,-0.001904817,-0.005876742,-1.48E-05,-4.57E-05,1.12E-05,,,,
0.05234,-0.076837,0.024497,0.051309039,-0.075158217,0.023849158,-0.003856296,0.001223677,-0.00179246,,,,
0.077904,-0.13212,0.05422,0.076873039,-0.130441217,0.053572158,-0.010027413,0.004118255,-0.006988017,,,,
-0.08386,-0.012896,0.096756,-0.084890961,-0.011217217,0.096108158,0.00095224,-0.008158714,-0.001078066,,,,
-0.24303,0.060805,0.18223,-0.244060961,0.062483783,0.181582158,-0.015249852,-0.044317116,0.01134594,,,,
0.0006615,0.10272,-0.10338,-0.000369461,0.104398783,-0.104027842,-3.86E-05,3.84E-05,-0.01086038,,,,
0.04197,-0.022414,-0.019556,0.040939039,-0.020735217,-0.020203842,-0.00084888,-0.000827126,0.000418931,,,,
-0.10272,0.12599,-0.023263,-0.103750961,0.127668783,-0.023910842,-0.013245759,0.002480773,-0.003052668,,,,
-0.0021391,-0.038541,0.04068,-0.003170061,-0.036862217,0.040032158,0.000116855,-0.000126904,-0.001475674,,,,
-0.023827,-0.01741,0.041237,-0.024857961,-0.015731217,0.040589158,0.000391046,-0.001008964,-0.000638517,,,,
-0.10548,0.031217,0.074261,-0.106510961,0.032895783,0.073613158,-0.003503761,-0.007840608,0.002421562,,,,
-0.25498,-0.11609,0.37107,-0.256010961,-0.114411217,0.370422158,0.029290526,-0.094832132,-0.04238045,,,,
0.016162,-0.2345,0.21833,0.015131039,-0.232821217,0.217682158,-0.003522827,0.003293757,-0.050681025,,,,
-0.18035,0.30287,-0.12252,-0.181380961,0.304548783,-0.123167842,-0.055239351,0.022340302,-0.037510616,,,,
0.014459,-0.054177,0.039718,0.013428039,-0.052498217,0.039070158,-0.000704948,0.000524636,-0.002051114,,,,
-0.10449,-0.06757,0.17206,-0.105520961,-0.065891217,0.171412158,0.006952904,-0.018087576,-0.011294556,,,,
0.026177,-0.099774,0.073597,0.025146039,-0.098095217,0.072949158,-0.002466706,0.001834382,-0.007155963,,,,
0.090646,0.14303,-0.23368,0.089615039,0.144708783,-0.234327842,0.012968083,-0.020999299,-0.033909297,,,,
0.058104,-0.11171,0.053606,0.057073039,-0.110031217,0.052958158,-0.006279816,0.003022483,-0.005827051,,,,
0.034188,-0.10253,0.068341,0.033157039,-0.100851217,0.067693158,-0.003343928,0.002244505,-0.006826937,,,,
0.031695,-0.034218,0.0025234,0.030664039,-0.032539217,0.001875558,-0.000997784,5.75E-05,-6.10E-05,,,,
-0.013287,0.0072247,0.0060625,-0.014317961,0.008903483,0.005414658,-0.00012748,-7.75E-05,4.82E-05,,,,
-0.021012,0.057987,-0.036975,-0.022042961,0.059665783,-0.037622842,-0.001315211,0.000829319,-0.002244796,,,,
0.016091,-0.023229,0.0071382,0.015060039,-0.021550217,0.006490358,-0.000324547,9.77E-05,-0.000139869,,,,
0.015152,-0.0473,0.032148,0.014121039,-0.045621217,0.031500158,-0.000644219,0.000444815,-0.001437076,,,,
0.17072,-0.014803,-0.15592,0.169689039,-0.013124217,-0.156567842,-0.002227036,-0.026567847,0.00205483,,,,
0.10671,0.11226,-0.21897,0.105679039,0.113938783,-0.219617842,0.012040941,-0.023209003,-0.02502299,,,,
-0.10447,-0.068585,0.17305,-0.105500961,-0.066906217,0.172402158,0.00705867,-0.018188593,-0.011534776,,,,
-0.010488,0.039315,-0.028827,-0.011518961,0.040993783,-0.029474842,-0.000472206,0.00033952,-0.001208285,,,,
0.25344,-0.16845,-0.08499,0.252409039,-0.166771217,-0.085637842,-0.042094563,-0.021615765,0.014281927,,,,
0.087362,0.16414,-0.25151,0.086331039,0.165818783,-0.252157842,0.014315308,-0.021769049,-0.041812507,,,,
-0.035099,0.04523,-0.010131,-0.036129961,0.046908783,-0.010778842,-0.001694812,0.000389439,-0.000505622,,,,
0.0006431,-0.088972,0.088329,-0.000387861,-0.087293217,0.087681158,3.39E-05,-3.40E-05,-0.00765397,,,,
0.08994,-0.10032,0.010378,0.088909039,-0.098641217,0.009730158,-0.008770096,0.000865099,-0.000959795,,,,
-0.057957,0.11221,-0.054251,-0.058987961,0.113888783,-0.054898842,-0.006718067,0.003238371,-0.006252362,,,,
0.066821,0.10351,-0.17033,0.065790039,0.105188783,-0.170977842,0.006920374,-0.011248639,-0.017984951,,,,
0.089735,-0.017512,-0.072224,0.088704039,-0.015833217,-0.072871842,-0.00140447,-0.006464027,0.001153796,,,,
-0.090679,0.083779,0.0069004,-0.091709961,0.085457783,0.006252558,-0.00783733,-0.000573422,0.00053433,,,,
0.015985,0.0023262,-0.018311,0.014954039,0.004004983,-0.018958842,5.99E-05,-0.000283511,-7.59E-05,,,,
0.01918,0.09314,-0.11232,0.018149039,0.094818783,-0.112967842,0.00172087,-0.002050258,-0.010711473,,,,
-0.0029299,0.065794,-0.062864,-0.003960861,0.067472783,-0.063511842,-0.00026725,0.000251562,-0.004285321,,,,
-0.088979,-0.010902,0.099881,-0.090009961,-0.009223217,0.099233158,0.000830181,-0.008931973,-0.000915249,,,,
0.0031628,0.0020477,-0.0052105,0.002131839,0.003726483,-0.005858342,7.94E-06,-1.25E-05,-2.18E-05,,,,
0.037061,0.030611,-0.067672,0.036030039,0.032289783,-0.068319842,0.001163402,-0.002461567,-0.002206033,,,,
-0.0027792,0.017183,-0.014404,-0.003810161,0.018861783,-0.015051842,-7.19E-05,5.73E-05,-0.000283905,,,,
-0.13612,0.070147,0.065972,-0.137150961,0.071825783,0.065324158,-0.009850975,-0.008959271,0.004691959,,,,
0.0097014,-0.041768,0.032067,0.008670439,-0.040089217,0.031419158,-0.000347591,0.000272418,-0.001259569,,,,
0.0181,-0.070069,0.051969,0.017069039,-0.068390217,0.051321158,-0.001167355,0.000876003,-0.003509865,,,,
-0.030435,0.090767,-0.060333,-0.031465961,0.092445783,-0.060980842,-0.002908895,0.001918821,-0.005637422,,,,
0.019775,0.042367,-0.062142,0.018744039,0.044045783,-0.062789842,0.000825596,-0.001176935,-0.002765628,,,,
0.12246,0.042843,-0.16531,0.121429039,0.044521783,-0.165957842,0.005406237,-0.020152101,-0.007388739,,,,
0.032396,-0.004678,-0.027718,0.031365039,-0.002999217,-0.028365842,-9.41E-05,-0.000889696,8.51E-05,,,,
-0.21042,0.12861,0.081809,-0.211450961,0.130288783,0.081161158,-0.027549688,-0.017161605,0.010574389,,,,
0.18034,-0.24814,0.067796,0.179309039,-0.246461217,0.067148158,-0.044192724,0.012040272,-0.016549417,,,,
-0.0566,0.038978,0.017623,-0.057630961,0.040656783,0.016975158,-0.002343089,-0.000978295,0.000690155,,,,
-0.0037801,-0.069058,0.072838,-0.004811061,-0.067379217,0.072190158,0.000324165,-0.000347311,-0.004864116,,,,
-0.006837,0.057178,-0.050341,-0.007867961,0.058856783,-0.050988842,-0.000463083,0.000401178,-0.003001039,,,,
0.022611,0.3621,-0.38471,0.021580039,0.363778783,-0.385357842,0.00785036,-0.008316037,-0.140185007,,,,
-0.053801,0.085574,-0.031773,-0.054831961,0.087252783,-0.032420842,-0.004784241,0.001777698,-0.002828809,,,,
0.077745,0.043243,-0.12099,0.076714039,0.044921783,-0.121637842,0.003446131,-0.00933133,-0.005464189,,,,
0.086806,-0.019851,-0.066955,0.085775039,-0.018172217,-0.067602842,-0.001558723,-0.005798636,0.001228494,,,,
-0.10254,-0.11295,0.2155,-0.103570961,-0.111271217,0.214852158,0.011524467,-0.022252444,-0.023906861,,,,
0.0020799,0.051847,-0.053927,0.001048939,0.053525783,-0.054574842,5.61E-05,-5.72E-05,-0.002921161,,,,
0.23627,-0.23805,0.0017813,0.235239039,-0.236371217,0.001133458,-0.055603738,0.000266634,-0.000267917,,,,
-0.012546,-0.16657,0.17912,-0.013576961,-0.164891217,0.178472158,0.002238722,-0.002423109,-0.029428491,,,,
-0.0019074,0.016852,-0.014945,-0.002938361,0.018530783,-0.015592842,-5.45E-05,4.58E-05,-0.000288948,,,,
-0.026265,-0.15875,0.18501,-0.027295961,-0.157071217,0.184362158,0.00428741,-0.005032342,-0.028957988,,,,
-0.00025363,0.0051085,-0.0048549,-0.001284591,0.006787283,-0.005502742,-8.72E-06,7.07E-06,-3.73E-05,,,,
-0.011036,0.024975,-0.013939,-0.012066961,0.026653783,-0.014586842,-0.00032163,0.000176019,-0.000388795,,,,
0.13499,-0.04903,-0.085962,0.133959039,-0.047351217,-0.086609842,-0.006343124,-0.011602171,0.004101081,,,,
-0.062848,0.053488,0.0093593,-0.063878961,0.055166783,0.008711458,-0.003523997,-0.000556479,0.000480583,,,,
-0.12291,0.018503,0.10441,-0.123940961,0.020181783,0.103762158,-0.00250135,-0.012860382,0.002094105,,,,
0.066857,-0.034445,-0.032411,0.065826039,-0.032766217,-0.033058842,-0.00215687,-0.002176133,0.001083213,,,,
0.00090917,-0.080311,0.079402,-0.000121791,-0.078632217,0.078754158,9.58E-06,-9.59E-06,-0.006192614,,,,
0.17564,0.11377,-0.28941,0.174609039,0.115448783,-0.290057842,0.020158401,-0.050646721,-0.033486825,,,,
-0.18108,0.17553,0.00555,-0.182110961,0.177208783,0.004902158,-0.032271662,-0.000892737,0.000868705,,,,
-0.04177,0.027528,0.014243,-0.042800961,0.029206783,0.013595158,-0.001250078,-0.000581886,0.000397071,,,,
0.027053,-0.062563,0.03551,0.026022039,-0.060884217,0.034862158,-0.001584331,0.000907184,-0.002122555,,,,
0.019854,-0.066725,0.046872,0.018823039,-0.065046217,0.046224158,-0.001224368,0.000870079,-0.003006707,,,,
-0.080476,0.10846,-0.02798,-0.081506961,0.110138783,-0.028627842,-0.008977077,0.002333368,-0.003153036,,,,
-0.09632,-0.025254,0.12157,-0.097350961,-0.023575217,0.120922158,0.00229507,-0.011771888,-0.002850766,,,,
-0.018631,0.015903,0.0027275,-0.019661961,0.017581783,0.002079658,-0.000345692,-4.09E-05,3.66E-05,,,,
0.11644,-0.14319,0.026752,0.115409039,-0.141511217,0.026104158,-0.016331674,0.003012656,-0.003694031,,,,
0.0043349,-0.050756,0.046421,0.003303939,-0.049077217,0.045773158,-0.000162148,0.000151232,-0.002246419,,,,
-0.036916,0.045665,-0.0087494,-0.037946961,0.047343783,-0.009397242,-0.001796553,0.000356597,-0.000444901,,,,
0.021645,-0.0083284,-0.013316,0.020614039,-0.006649617,-0.013963842,-0.000137075,-0.000287851,9.29E-05,,,,
0.12436,-0.077341,-0.04702,0.123329039,-0.075662217,-0.047667842,-0.009331349,-0.005878829,0.003606655,,,,
-0.051247,-0.042341,0.093587,-0.052277961,-0.040662217,0.092939158,0.002125738,-0.00485867,-0.003779112,,,,
-0.030006,0.011897,0.018109,-0.031036961,0.013575783,0.017461158,-0.000421351,-0.000541941,0.000237049,,,,
-0.0015037,-0.040519,0.042023,-0.002534661,-0.038840217,0.041375158,9.84E-05,-0.000104872,-0.00160702,,,,
-0.10658,0.27006,-0.16349,-0.107610961,0.271738783,-0.164137842,-0.029242071,0.017663031,-0.044602617,,,,
0.014792,0.0049435,-0.019735,0.013761039,0.006622283,-0.020382842,9.11E-05,-0.000280489,-0.000134981,,,,
-0.018384,0.02448,-0.0060962,-0.019414961,0.026158783,-0.006744042,-0.000507872,0.000130935,-0.000176416,,,,
-0.064546,-0.0054454,0.069991,-0.065576961,-0.003766617,0.069343158,0.000247003,-0.004547314,-0.000261189,,,,
0.027233,0.022555,-0.049788,0.026202039,0.024233783,-0.050435842,0.000634975,-0.001321522,-0.001222251,,,,
0.11632,-0.037818,-0.078505,0.115289039,-0.036139217,-0.079152842,-0.004166456,-0.009125455,0.002860522,,,,
0.091474,-0.072015,-0.019459,0.090443039,-0.070336217,-0.020106842,-0.006361421,-0.001818524,0.001414239,,,,
-0.22877,0.1819,0.04687,-0.229800961,0.183578783,0.046222158,-0.042186581,-0.010621896,0.008485408,,,,
-0.067103,0.046168,0.020934,-0.068133961,0.047846783,0.020286158,-0.003259991,-0.001382176,0.000970627,,,,
0.14763,-0.0015525,-0.14608,0.146599039,0.000126283,-0.146727842,1.85E-05,-0.021510161,-1.85E-05,,,,
0.062705,-0.083209,0.020504,0.061674039,-0.081530217,0.019856158,-0.005028298,0.001224609,-0.001618877,,,,
-0.055314,-0.062792,0.11811,-0.056344961,-0.061113217,0.117462158,0.003443422,-0.006618401,-0.00717849,,,,
0.16759,-0.18157,0.013977,0.166559039,-0.179891217,0.013329158,-0.029962508,0.002220092,-0.002397798,,,,
-0.039924,-0.040598,0.080522,-0.040954961,-0.038919217,0.079874158,0.001593935,-0.003271243,-0.00310864,,,,
0.23721,-0.14125,-0.095951,0.236179039,-0.139571217,-0.096598842,-0.032963796,-0.022814622,0.013482418,,,,
0.030466,0.024828,-0.055294,0.029435039,0.026506783,-0.055941842,0.000780228,-0.00164665,-0.001482838,,,,
-0.068523,-0.015258,0.083781,-0.069553961,-0.013579217,0.083133158,0.000944488,-0.00578224,-0.001128883,,,,
-0.022991,-0.005653,0.028644,-0.024021961,-0.003974217,0.027996158,9.55E-05,-0.000672523,-0.000111263,,,,
0.05831,-0.037058,-0.021252,0.057279039,-0.035379217,-0.021899842,-0.002026488,-0.001254402,0.000774799,,,,
0.022212,0.0085079,-0.03072,0.021181039,0.010186683,-0.031367842,0.000215765,-0.000664403,-0.000319534,,,,
-0.040822,-0.0078189,0.048641,-0.041852961,-0.006140117,0.047993158,0.000256982,-0.002008656,-0.000294684,,,,
0.047584,-0.027108,-0.020475,0.046553039,-0.025429217,-0.021122842,-0.001183807,-0.000983333,0.000537137,,,,
-0.02051,0.01141,0.0091002,-0.021540961,0.013088783,0.008452358,-0.000281945,-0.000182072,0.000110631,,,,
0.0088393,0.038239,-0.047078,0.007808339,0.039917783,-0.047725842,0.000311692,-0.00037266,-0.00190511,,,,
0.049687,0.00023131,-0.049918,0.048656039,0.001910093,-0.050565842,9.29E-05,-0.002460334,-9.66E-05,,,,
0.02218,0.1633,-0.18548,0.021149039,0.164978783,-0.186127842,0.003489143,-0.003936425,-0.030707145,,,,
0.017072,-0.018934,0.0018616,0.016041039,-0.017255217,0.001213758,-0.000276792,1.95E-05,-2.09E-05,,,,
0.092903,-0.065948,-0.026954,0.091872039,-0.064269217,-0.027601842,-0.005904544,-0.002535838,0.001773949,,,,
0.023475,-0.030712,0.0072368,0.022444039,-0.029033217,0.006588958,-0.000651623,0.000147883,-0.000191299,,,,
-0.064201,0.10139,-0.037184,-0.065231961,0.103068783,-0.037831842,-0.006723379,0.002467845,-0.003899282,,,,
0.10895,-0.033041,-0.075906,0.107919039,-0.031362217,-0.076553842,-0.00338458,-0.008261617,0.002400898,,,,
-0.034833,-0.035948,0.070781,-0.035863961,-0.034269217,0.070133158,0.00122903,-0.002515253,-0.002403408,,,,
-0.089657,0.095822,-0.0061657,-0.090687961,0.097500783,-0.006813542,-0.008842147,0.000617906,-0.000664326,,,,
0.071172,-0.23725,0.16608,0.070141039,-0.235571217,0.165432158,-0.01652321,0.011603584,-0.038971055,,,,
-0.092627,-0.041436,0.13406,-0.093657961,-0.039757217,0.133412158,0.00372358,-0.012495111,-0.005304096,,,,
-0.10974,0.14572,-0.035982,-0.110770961,0.147398783,-0.036629842,-0.016327505,0.004057523,-0.005399194,,,,
-0.062147,0.20291,-0.14076,-0.063177961,0.204588783,-0.141407842,-0.012925502,0.008933859,-0.028930458,,,,
0.1011,0.16386,-0.26495,0.100069039,0.165538783,-0.265597842,0.016565307,-0.026578121,-0.043966744,,,,
0.012968,-0.08981,0.076842,0.011937039,-0.088131217,0.076194158,-0.001052026,0.000909533,-0.006715084,,,,
-0.04202,-0.03315,0.07517,-0.043050961,-0.031471217,0.074522158,0.001354866,-0.00320825,-0.002345303,,,,
0.014728,0.0036864,-0.018415,0.013697039,0.005365183,-0.019062842,7.35E-05,-0.000261104,-0.000102276,,,,
-0.092899,0.029581,0.063318,-0.093929961,0.031259783,0.062670158,-0.00293623,-0.005886605,0.001959056,,,,
-0.12476,0.039201,0.085558,-0.125790961,0.040879783,0.084910158,-0.005142307,-0.01068093,0.003471109,,,,
0.022446,-0.016844,-0.0056017,0.021415039,-0.015165217,-0.006249542,-0.000324764,-0.000133834,9.48E-05,,,,
-0.16991,0.13988,0.030027,-0.170940961,0.141558783,0.029379158,-0.024198194,-0.005022101,0.004158878,,,,
0.032472,-0.03746,0.0049884,0.031441039,-0.035781217,0.004340558,-0.001124999,0.000136472,-0.00015531,,,,
-0.011985,0.0028241,0.0091613,-0.013015961,0.004502883,0.008513458,-5.86E-05,-0.000110811,3.83E-05,,,,
0.064803,-0.059935,-0.0048683,0.063772039,-0.058256217,-0.005516142,-0.003715118,-0.000351776,0.00032135,,,,
-0.032257,0.095611,-0.063354,-0.033287961,0.097289783,-0.064001842,-0.003238578,0.002130491,-0.006226725,,,,
0.17392,-0.0025671,-0.17135,0.172889039,-0.000888317,-0.171997842,-0.00015358,-0.029736542,0.000152789,,,,
-0.045925,0.045095,0.00082977,-0.046955961,0.046773783,0.000181928,-0.002196308,-8.54E-06,8.51E-06,,,,
0.0080571,-0.041216,0.033159,0.007026139,-0.039537217,0.032511158,-0.000277794,0.000228428,-0.001285401,,,,
-0.017406,0.037008,-0.019602,-0.018436961,0.038686783,-0.020249842,-0.000713267,0.000373346,-0.000783401,,,,
-0.11434,0.048428,0.065912,-0.115370961,0.050106783,0.065264158,-0.005780868,-0.007529589,0.003270177,,,,
